-BEGIN HEADER-
NASA/POWER CERES/MERRA2 Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2015 through 03/31/2021 
Location: Latitude  29.3013   Longitude 94.7977 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 3541.36 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
WS10M     MERRA-2 Wind Speed at 10 Meters (m/s) 
WS50M     MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,WS10M,WS50M
2016,8,25,11,3.19,2.71
2016,8,25,12,3.42,2.94
2016,8,25,13,3.65,3.17
2016,8,25,14,3.75,3.28
2016,8,25,15,3.74,3.28
2016,8,25,16,3.47,3.1
2016,8,25,17,2.44,2.65
2016,8,25,18,1.53,2.13
2016,8,25,19,1.33,1.85
2016,8,25,20,1.25,1.77
2016,8,25,21,1.13,1.64
2016,8,25,22,1.06,1.5
2016,8,25,23,0.95,1.23
2016,8,26,0,0.86,1.07
2016,8,26,1,0.93,1.14
2016,8,26,2,1.19,1.42
2016,8,26,3,1.33,1.56
2016,8,26,4,1.27,1.47
2016,8,26,5,1.19,1.45
2016,8,26,6,1.16,1.07
2016,8,26,7,0.45,0.66
2016,8,26,8,1.92,1.93
2016,8,26,9,2.46,2.29
2016,8,26,10,2.81,2.52
2016,8,26,11,3.12,2.75
2016,8,26,12,3.33,2.91
2016,8,26,13,3.51,3.07
2016,8,26,14,3.55,3.12
2016,8,26,15,3.51,3.08
2016,8,26,16,3.26,2.92
2016,8,26,17,2.1,2.49
2016,8,26,18,1.62,2.17
2016,8,26,19,1.39,1.94
2016,8,26,20,1.28,1.92
2016,8,26,21,1.17,1.78
2016,8,26,22,1.07,1.63
2016,8,26,23,1.04,1.55
2016,8,27,0,1.03,1.53
2016,8,27,1,0.79,1.16
2016,8,27,2,0.56,0.95
2016,8,27,3,0.55,0.92
2016,8,27,4,0.91,1.45
2016,8,27,5,1.37,1.76
2016,8,27,6,1.91,1.96
2016,8,27,7,1.69,1.8
2016,8,27,8,0.61,0.89
2016,8,27,9,1.33,1.14
2016,8,27,10,2.67,2.25
2016,8,27,11,3.41,2.9
2016,8,27,12,3.82,3.27
2016,8,27,13,4.09,3.52
2016,8,27,14,4.24,3.68
2016,8,27,15,4.18,3.65
2016,8,27,16,3.87,3.4
2016,8,27,17,3.0,2.86
2016,8,27,18,2.05,2.29
2016,8,27,19,1.5,2.04
2016,8,27,20,1.36,2.07
2016,8,27,21,1.28,1.97
2016,8,27,22,1.19,1.68
2016,8,27,23,1.09,1.47
2016,8,28,0,1.08,1.39
2016,8,28,1,1.11,1.39
2016,8,28,2,1.17,1.46
2016,8,28,3,1.18,1.48
2016,8,28,4,1.2,1.53
2016,8,28,5,1.06,1.39
2016,8,28,6,1.46,1.45
2016,8,28,7,1.76,1.65
2016,8,28,8,2.06,1.84
2016,8,28,9,2.43,2.03
2016,8,28,10,3.12,2.59
2016,8,28,11,3.99,3.35
2016,8,28,12,4.61,3.98
2016,8,28,13,4.9,4.34
2016,8,28,14,4.88,4.38
2016,8,28,15,4.71,4.27
2016,8,28,16,4.14,3.76
2016,8,28,17,3.06,2.82
2016,8,28,18,1.57,2.04
2016,8,28,19,1.5,2.02
2016,8,28,20,1.46,1.99
2016,8,28,21,1.5,2.13
2016,8,28,22,1.51,2.22
2016,8,28,23,1.32,1.83
2016,8,29,0,1.17,1.51
2016,8,29,1,1.12,1.39
2016,8,29,2,1.02,1.26
2016,8,29,3,0.88,1.09
2016,8,29,4,0.71,0.87
2016,8,29,5,0.59,0.7
2016,8,29,6,0.84,0.8
2016,8,29,7,1.38,1.32
2016,8,29,8,2.05,1.9
2016,8,29,9,2.62,2.32
2016,8,29,10,3.22,2.79
2016,8,29,11,3.79,3.25
2016,8,29,12,4.26,3.67
2016,8,29,13,4.59,4.02
2016,8,29,14,4.71,4.21
2016,8,29,15,4.5,4.09
2016,8,29,16,3.92,3.58
2016,8,29,17,2.8,2.67
2016,8,29,18,1.48,2.13
2016,8,29,19,1.43,2.02
2016,8,29,20,1.4,1.98
2016,8,29,21,1.46,1.98
2016,8,29,22,1.48,1.93
2016,8,29,23,1.47,1.88
2016,8,30,0,1.58,2.05
2016,8,30,1,1.63,2.18
2016,8,30,2,1.59,2.06
2016,8,30,3,1.51,1.89
2016,8,30,4,1.4,1.73
2016,8,30,5,1.19,1.56
2016,8,30,6,1.95,1.95
2016,8,30,7,2.49,2.48
2016,8,30,8,2.83,2.82
2016,8,30,9,2.93,2.98
2016,8,30,10,2.73,2.76
2016,8,30,11,2.61,2.57
2016,8,30,12,3.01,2.85
2016,8,30,13,3.66,3.39
2016,8,30,14,4.02,3.77
2016,8,30,15,3.96,3.77
2016,8,30,16,3.57,3.32
2016,8,30,17,2.82,2.78
2016,8,30,18,2.24,2.97
2016,8,30,19,2.38,3.3
2016,8,30,20,2.3,2.99
2016,8,30,21,1.89,2.6
2016,8,30,22,1.8,2.65
2016,8,30,23,1.73,2.75
2016,8,31,0,1.61,2.5
2016,8,31,1,1.52,2.19
2016,8,31,2,1.41,1.82
2016,8,31,3,1.19,1.4
2016,8,31,4,1.03,1.16
2016,8,31,5,0.78,0.91
2016,8,31,6,1.09,1.08
2016,8,31,7,1.58,1.49
2016,8,31,8,2.14,1.94
2016,8,31,9,2.81,2.47
2016,8,31,10,3.64,3.14
2016,8,31,11,4.42,3.88
2016,8,31,12,4.99,4.54
2016,8,31,13,5.21,4.86
2016,8,31,14,4.96,4.7
2016,8,31,15,4.46,4.24
2016,8,31,16,3.86,3.62
2016,8,31,17,2.96,2.8
2016,8,31,18,2.45,2.95
2016,8,31,19,1.87,2.81
2016,8,31,20,1.4,2.17
2016,8,31,21,1.19,1.82
2016,8,31,22,1.04,1.56
2016,8,31,23,0.84,1.26
2016,9,1,0,0.69,1.01
2016,9,1,1,0.59,0.86
2016,9,1,2,0.47,0.69
2016,9,1,3,0.36,0.65
2016,9,1,4,0.38,0.73
2016,9,1,5,0.58,0.86
2016,9,1,6,0.84,0.93
2016,9,1,7,1.26,1.44
2016,9,1,8,2.07,2.26
2016,9,1,9,2.78,2.79
2016,9,1,10,3.17,2.99
2016,9,1,11,3.7,3.38
2016,9,1,12,4.25,3.85
2016,9,1,13,4.6,4.22
2016,9,1,14,4.6,4.26
2016,9,1,15,4.3,3.99
2016,9,1,16,3.76,3.46
2016,9,1,17,2.81,2.7
2016,9,1,18,2.0,2.87
2016,9,1,19,2.07,3.17
2016,9,1,20,2.05,3.28
2016,9,1,21,1.85,2.98
2016,9,1,22,1.62,2.57
2016,9,1,23,1.34,2.12
2016,9,2,0,0.97,1.59
2016,9,2,1,0.74,1.18
2016,9,2,2,0.65,0.98
2016,9,2,3,0.63,0.98
2016,9,2,4,0.44,0.68
2016,9,2,5,0.29,0.54
2016,9,2,6,0.94,1.08
2016,9,2,7,1.5,1.59
2016,9,2,8,1.7,1.85
2016,9,2,9,2.38,2.64
2016,9,2,10,3.12,3.27
2016,9,2,11,3.91,3.87
2016,9,2,12,4.75,4.67
2016,9,2,13,5.19,5.1
2016,9,2,14,5.13,5.01
2016,9,2,15,4.32,4.14
2016,9,2,16,3.38,3.23
2016,9,2,17,2.19,2.52
2016,9,2,18,1.66,2.73
2016,9,2,19,1.62,2.64
2016,9,2,20,1.46,2.48
2016,9,2,21,1.32,2.2
2016,9,2,22,1.11,1.76
2016,9,2,23,0.86,1.4
2016,9,3,0,0.65,0.84
2016,9,3,1,0.47,0.34
2016,9,3,2,0.84,0.69
2016,9,3,3,1.06,1.02
2016,9,3,4,1.27,1.29
2016,9,3,5,1.31,1.38
2016,9,3,6,1.27,1.27
2016,9,3,7,0.81,0.79
2016,9,3,8,1.21,1.08
2016,9,3,9,2.04,1.8
2016,9,3,10,2.72,2.36
2016,9,3,11,3.18,2.77
2016,9,3,12,3.48,3.1
2016,9,3,13,3.61,3.3
2016,9,3,14,3.63,3.39
2016,9,3,15,3.53,3.32
2016,9,3,16,3.19,2.89
2016,9,3,17,2.29,2.71
2016,9,3,18,2.01,3.17
2016,9,3,19,2.17,3.13
2016,9,3,20,1.81,2.71
2016,9,3,21,1.72,2.55
2016,9,3,22,1.69,2.54
2016,9,3,23,1.59,2.34
2016,9,4,0,1.47,2.12
2016,9,4,1,1.31,1.89
2016,9,4,2,1.13,1.7
2016,9,4,3,0.73,1.1
2016,9,4,4,0.33,0.52
2016,9,4,5,0.27,0.39
2016,9,4,6,0.23,0.24
2016,9,4,7,0.98,1.17
2016,9,4,8,1.67,1.82
2016,9,4,9,2.36,2.37
2016,9,4,10,3.12,3.0
2016,9,4,11,3.84,3.63
2016,9,4,12,4.14,3.88
2016,9,4,13,3.98,3.74
2016,9,4,14,3.69,3.52
2016,9,4,15,3.42,3.26
2016,9,4,16,3.17,2.97
2016,9,4,17,2.24,2.44
2016,9,4,18,1.79,2.92
2016,9,4,19,2.0,3.19
2016,9,4,20,2.15,3.32
2016,9,4,21,2.06,3.3
2016,9,4,22,1.93,3.15
2016,9,4,23,1.82,2.9
2016,9,5,0,1.72,2.75
2016,9,5,1,1.66,2.63
2016,9,5,2,1.57,2.29
2016,9,5,3,1.51,2.01
2016,9,5,4,1.45,1.82
2016,9,5,5,1.3,1.64
2016,9,5,6,1.24,1.44
2016,9,5,7,1.77,1.88
2016,9,5,8,2.46,2.57
2016,9,5,9,3.19,3.22
2016,9,5,10,3.62,3.62
2016,9,5,11,3.94,3.98
2016,9,5,12,3.84,3.83
2016,9,5,13,3.34,3.32
2016,9,5,14,2.82,2.77
2016,9,5,15,2.56,2.45
2016,9,5,16,2.31,2.17
2016,9,5,17,1.29,1.69
2016,9,5,18,1.35,1.84
2016,9,5,19,1.34,1.87
2016,9,5,20,0.79,1.09
2016,9,5,21,0.79,0.91
2016,9,5,22,0.99,1.19
2016,9,5,23,1.02,1.12
2016,9,6,0,1.02,0.91
2016,9,6,1,0.92,0.83
2016,9,6,2,1.16,1.05
2016,9,6,3,1.43,1.3
2016,9,6,4,1.4,1.35
2016,9,6,5,1.42,1.45
2016,9,6,6,1.55,1.51
2016,9,6,7,0.91,0.81
2016,9,6,8,0.44,0.57
2016,9,6,9,1.72,1.79
2016,9,6,10,2.39,2.35
2016,9,6,11,2.83,2.7
2016,9,6,12,3.25,3.06
2016,9,6,13,3.55,3.34
2016,9,6,14,3.82,3.6
2016,9,6,15,3.83,3.61
2016,9,6,16,3.42,3.16
2016,9,6,17,2.15,2.41
2016,9,6,18,1.62,2.53
2016,9,6,19,1.74,2.6
2016,9,6,20,1.55,2.32
2016,9,6,21,1.44,2.06
2016,9,6,22,1.37,1.98
2016,9,6,23,1.2,1.75
2016,9,7,0,0.95,1.42
2016,9,7,1,0.74,1.11
2016,9,7,2,0.64,0.83
2016,9,7,3,1.29,1.37
2016,9,7,4,1.83,1.78
2016,9,7,5,1.93,1.87
2016,9,7,6,1.97,1.82
2016,9,7,7,1.78,1.67
2016,9,7,8,1.22,1.22
2016,9,7,9,0.81,0.92
2016,9,7,10,1.79,1.65
2016,9,7,11,2.58,2.28
2016,9,7,12,3.24,2.83
2016,9,7,13,3.61,3.17
2016,9,7,14,3.6,3.21
2016,9,7,15,3.28,2.97
2016,9,7,16,2.8,2.58
2016,9,7,17,1.94,2.03
2016,9,7,18,1.25,1.87
2016,9,7,19,1.11,1.65
2016,9,7,20,0.68,0.97
2016,9,7,21,0.34,0.41
2016,9,7,22,0.57,0.66
2016,9,7,23,1.5,1.53
2016,9,8,0,1.59,1.66
2016,9,8,1,1.54,1.6
2016,9,8,2,1.48,1.53
2016,9,8,3,1.25,1.39
2016,9,8,4,1.02,1.31
2016,9,8,5,0.99,1.42
2016,9,8,6,1.53,1.54
2016,9,8,7,1.38,1.3
2016,9,8,8,0.7,0.86
2016,9,8,9,0.78,1.07
2016,9,8,10,1.61,1.49
2016,9,8,11,2.44,2.12
2016,9,8,12,2.9,2.56
2016,9,8,13,3.06,2.77
2016,9,8,14,3.09,2.87
2016,9,8,15,2.97,2.83
2016,9,8,16,2.53,2.45
2016,9,8,17,1.37,1.67
2016,9,8,18,1.22,1.63
2016,9,8,19,1.49,2.09
2016,9,8,20,1.77,2.59
2016,9,8,21,1.73,2.58
2016,9,8,22,1.56,2.17
2016,9,8,23,1.18,1.56
2016,9,9,0,1.02,1.33
2016,9,9,1,0.76,1.0
2016,9,9,2,0.51,0.62
2016,9,9,3,0.81,1.06
2016,9,9,4,0.87,1.19
2016,9,9,5,0.78,1.13
2016,9,9,6,0.84,0.98
2016,9,9,7,0.51,0.7
2016,9,9,8,0.95,0.53
2016,9,9,9,1.79,1.05
2016,9,9,10,2.5,1.64
2016,9,9,11,2.81,1.94
2016,9,9,12,3.03,2.16
2016,9,9,13,3.34,2.5
2016,9,9,14,3.65,2.87
2016,9,9,15,3.72,3.06
2016,9,9,16,3.47,2.96
2016,9,9,17,2.19,2.45
2016,9,9,18,1.49,1.88
2016,9,9,19,1.23,1.63
2016,9,9,20,1.19,1.53
2016,9,9,21,1.24,1.55
2016,9,9,22,1.22,1.48
2016,9,9,23,1.12,1.38
2016,9,10,0,0.9,1.12
2016,9,10,1,0.56,0.7
2016,9,10,2,0.49,0.59
2016,9,10,3,0.72,0.86
2016,9,10,4,0.92,1.11
2016,9,10,5,1.07,1.28
2016,9,10,6,1.21,1.29
2016,9,10,7,0.14,0.06
2016,9,10,8,1.55,1.39
2016,9,10,9,1.88,1.52
2016,9,10,10,2.11,1.59
2016,9,10,11,2.49,1.87
2016,9,10,12,2.88,2.18
2016,9,10,13,3.16,2.43
2016,9,10,14,3.33,2.61
2016,9,10,15,3.5,2.83
2016,9,10,16,3.36,2.88
2016,9,10,17,1.96,2.35
2016,9,10,18,1.36,1.75
2016,9,10,19,1.31,1.85
2016,9,10,20,1.38,1.96
2016,9,10,21,1.37,1.83
2016,9,10,22,1.44,1.89
2016,9,10,23,1.4,1.7
2016,9,11,0,1.32,1.52
2016,9,11,1,1.39,1.55
2016,9,11,2,1.39,1.59
2016,9,11,3,1.35,1.64
2016,9,11,4,1.26,1.6
2016,9,11,5,1.14,1.45
2016,9,11,6,1.49,1.66
2016,9,11,7,2.33,2.39
2016,9,11,8,2.97,2.88
2016,9,11,9,3.49,3.25
2016,9,11,10,4.08,3.71
2016,9,11,11,4.74,4.31
2016,9,11,12,5.39,4.97
2016,9,11,13,5.92,5.54
2016,9,11,14,6.08,5.75
2016,9,11,15,5.75,5.49
2016,9,11,16,5.01,4.81
2016,9,11,17,3.8,3.68
2016,9,11,18,2.81,3.02
2016,9,11,19,2.24,2.47
2016,9,11,20,1.85,2.02
2016,9,11,21,1.51,1.79
2016,9,11,22,1.43,1.72
2016,9,11,23,1.29,1.65
2016,9,12,0,1.21,1.53
2016,9,12,1,0.84,1.04
2016,9,12,2,0.75,0.75
2016,9,12,3,0.44,0.39
2016,9,12,4,0.64,0.65
2016,9,12,5,0.85,0.86
2016,9,12,6,0.89,0.91
2016,9,12,7,0.72,0.61
2016,9,12,8,1.17,1.12
2016,9,12,9,1.68,1.56
2016,9,12,10,2.04,1.83
2016,9,12,11,2.45,2.13
2016,9,12,12,2.8,2.37
2016,9,12,13,3.07,2.59
2016,9,12,14,3.13,2.72
2016,9,12,15,3.05,2.74
2016,9,12,16,2.73,2.55
2016,9,12,17,1.87,2.05
2016,9,12,18,1.18,1.62
2016,9,12,19,1.05,1.36
2016,9,12,20,0.99,1.23
2016,9,12,21,0.96,1.24
2016,9,12,22,0.94,1.34
2016,9,12,23,0.85,1.22
2016,9,13,0,0.79,1.1
2016,9,13,1,0.86,1.16
2016,9,13,2,0.91,1.19
2016,9,13,3,0.76,1.03
2016,9,13,4,0.63,0.79
2016,9,13,5,0.49,0.55
2016,9,13,6,0.56,0.58
2016,9,13,7,0.46,0.46
2016,9,13,8,0.19,0.22
2016,9,13,9,1.36,1.44
2016,9,13,10,2.37,2.28
2016,9,13,11,3.03,2.83
2016,9,13,12,3.71,3.41
2016,9,13,13,4.09,3.74
2016,9,13,14,4.1,3.76
2016,9,13,15,3.79,3.49
2016,9,13,16,3.09,2.82
2016,9,13,17,2.14,2.09
2016,9,13,18,1.46,1.88
2016,9,13,19,1.31,1.86
2016,9,13,20,1.2,1.7
2016,9,13,21,1.1,1.61
2016,9,13,22,1.03,1.5
2016,9,13,23,0.93,1.32
2016,9,14,0,0.8,1.13
2016,9,14,1,0.61,0.87
2016,9,14,2,0.44,0.62
2016,9,14,3,0.22,0.34
2016,9,14,4,0.31,0.47
2016,9,14,5,0.5,0.71
2016,9,14,6,0.79,0.82
2016,9,14,7,0.27,0.22
2016,9,14,8,0.74,0.75
2016,9,14,9,1.12,0.98
2016,9,14,10,1.26,1.07
2016,9,14,11,1.46,1.25
2016,9,14,12,1.89,1.67
2016,9,14,13,2.18,1.97
2016,9,14,14,2.25,2.06
2016,9,14,15,2.17,1.99
2016,9,14,16,2.09,1.94
2016,9,14,17,1.3,1.54
2016,9,14,18,0.91,1.13
2016,9,14,19,0.63,0.76
2016,9,14,20,0.37,0.44
2016,9,14,21,0.56,0.65
2016,9,14,22,0.9,1.08
2016,9,14,23,0.53,0.65
2016,9,15,0,0.27,0.31
2016,9,15,1,0.29,0.35
2016,9,15,2,0.44,0.54
2016,9,15,3,0.55,0.66
2016,9,15,4,0.6,0.71
2016,9,15,5,0.75,0.89
2016,9,15,6,0.7,0.73
2016,9,15,7,0.91,0.95
2016,9,15,8,2.21,2.09
2016,9,15,9,2.92,2.67
2016,9,15,10,3.37,3.04
2016,9,15,11,3.66,3.32
2016,9,15,12,3.72,3.41
2016,9,15,13,3.5,3.29
2016,9,15,14,3.07,2.95
2016,9,15,15,2.51,2.45
2016,9,15,16,2.04,2.02
2016,9,15,17,1.27,1.63
2016,9,15,18,1.07,1.54
2016,9,15,19,1.11,1.44
2016,9,15,20,1.11,1.39
2016,9,15,21,1.24,1.54
2016,9,15,22,1.39,1.72
2016,9,15,23,1.5,1.84
2016,9,16,0,1.52,1.95
2016,9,16,1,1.41,1.81
2016,9,16,2,1.09,1.39
2016,9,16,3,0.79,0.99
2016,9,16,4,0.5,0.66
2016,9,16,5,0.45,0.59
2016,9,16,6,0.64,0.69
2016,9,16,7,0.19,0.3
2016,9,16,8,1.32,1.44
2016,9,16,9,2.08,2.01
2016,9,16,10,2.46,2.27
2016,9,16,11,2.83,2.54
2016,9,16,12,3.2,2.85
2016,9,16,13,3.41,3.07
2016,9,16,14,3.43,3.14
2016,9,16,15,3.22,3.02
2016,9,16,16,2.61,2.5
2016,9,16,17,1.59,1.89
2016,9,16,18,1.19,1.79
2016,9,16,19,1.18,1.81
2016,9,16,20,1.28,1.89
2016,9,16,21,1.4,1.93
2016,9,16,22,1.52,2.03
2016,9,16,23,1.55,2.05
2016,9,17,0,1.65,2.21
2016,9,17,1,1.65,2.14
2016,9,17,2,1.53,1.93
2016,9,17,3,1.28,1.54
2016,9,17,4,1.06,1.24
2016,9,17,5,0.91,1.03
2016,9,17,6,0.92,0.96
2016,9,17,7,1.51,1.54
2016,9,17,8,2.07,1.99
2016,9,17,9,2.65,2.44
2016,9,17,10,3.15,2.84
2016,9,17,11,3.55,3.21
2016,9,17,12,3.77,3.46
2016,9,17,13,3.82,3.58
2016,9,17,14,3.55,3.4
2016,9,17,15,3.13,3.01
2016,9,17,16,2.72,2.58
2016,9,17,17,1.85,2.14
2016,9,17,18,1.62,2.65
2016,9,17,19,1.83,2.98
2016,9,17,20,1.74,2.71
2016,9,17,21,1.51,2.22
2016,9,17,22,1.32,2.09
2016,9,17,23,1.2,1.85
2016,9,18,0,1.04,1.41
2016,9,18,1,0.77,0.97
2016,9,18,2,0.68,0.87
2016,9,18,3,0.58,0.69
2016,9,18,4,0.43,0.47
2016,9,18,5,0.33,0.33
2016,9,18,6,0.43,0.51
2016,9,18,7,1.12,1.13
2016,9,18,8,1.72,1.59
2016,9,18,9,2.37,2.11
2016,9,18,10,3.11,2.7
2016,9,18,11,3.73,3.22
2016,9,18,12,4.18,3.64
2016,9,18,13,4.42,3.93
2016,9,18,14,4.46,4.07
2016,9,18,15,4.14,3.83
2016,9,18,16,3.34,3.12
2016,9,18,17,2.21,2.22
2016,9,18,18,1.61,1.83
2016,9,18,19,1.14,1.33
2016,9,18,20,0.6,0.66
2016,9,18,21,0.32,0.38
2016,9,18,22,0.57,0.62
2016,9,18,23,0.81,0.87
2016,9,19,0,1.03,1.08
2016,9,19,1,1.17,1.21
2016,9,19,2,1.41,1.42
2016,9,19,3,1.6,1.6
2016,9,19,4,1.68,1.68
2016,9,19,5,1.65,1.69
2016,9,19,6,1.71,1.67
2016,9,19,7,1.6,1.59
2016,9,19,8,1.36,1.49
2016,9,19,9,1.84,1.78
2016,9,19,10,2.4,2.02
2016,9,19,11,3.0,2.46
2016,9,19,12,3.38,2.81
2016,9,19,13,3.57,3.04
2016,9,19,14,3.49,3.06
2016,9,19,15,3.26,2.91
2016,9,19,16,2.82,2.55
2016,9,19,17,1.84,1.9
2016,9,19,18,1.12,1.5
2016,9,19,19,1.01,1.27
2016,9,19,20,0.84,1.07
2016,9,19,21,0.44,0.55
2016,9,19,22,0.08,0.13
2016,9,19,23,0.6,0.74
2016,9,20,0,0.86,1.05
2016,9,20,1,0.95,1.15
2016,9,20,2,1.0,1.19
2016,9,20,3,1.03,1.21
2016,9,20,4,1.16,1.35
2016,9,20,5,1.29,1.51
2016,9,20,6,1.63,1.57
2016,9,20,7,1.27,1.4
2016,9,20,8,1.06,1.37
2016,9,20,9,1.15,1.42
2016,9,20,10,1.07,1.23
2016,9,20,11,1.14,0.94
2016,9,20,12,1.7,1.2
2016,9,20,13,2.47,1.89
2016,9,20,14,3.12,2.5
2016,9,20,15,3.47,2.92
2016,9,20,16,3.37,2.97
2016,9,20,17,2.24,2.45
2016,9,20,18,1.66,2.22
2016,9,20,19,1.41,2.05
2016,9,20,20,1.2,1.78
2016,9,20,21,1.14,1.6
2016,9,20,22,1.11,1.45
2016,9,20,23,1.05,1.31
2016,9,21,0,0.91,1.13
2016,9,21,1,0.75,0.94
2016,9,21,2,0.44,0.55
2016,9,21,3,0.14,0.19
2016,9,21,4,0.71,0.87
2016,9,21,5,0.93,1.11
2016,9,21,6,1.02,1.15
2016,9,21,7,0.7,0.68
2016,9,21,8,0.94,0.81
2016,9,21,9,2.0,1.72
2016,9,21,10,2.62,2.22
2016,9,21,11,3.15,2.67
2016,9,21,12,3.65,3.13
2016,9,21,13,4.03,3.53
2016,9,21,14,4.27,3.84
2016,9,21,15,4.13,3.82
2016,9,21,16,3.32,3.05
2016,9,21,17,2.37,2.26
2016,9,21,18,2.03,2.01
2016,9,21,19,1.82,1.9
2016,9,21,20,1.73,1.77
2016,9,21,21,1.63,1.6
2016,9,21,22,1.31,1.25
2016,9,21,23,0.62,0.62
2016,9,22,0,0.13,0.19
2016,9,22,1,0.59,0.64
2016,9,22,2,1.09,1.1
2016,9,22,3,1.63,1.63
2016,9,22,4,1.63,1.62
2016,9,22,5,1.48,1.51
2016,9,22,6,1.45,1.45
2016,9,22,7,1.17,1.14
2016,9,22,8,0.53,0.4
2016,9,22,9,1.76,1.44
2016,9,22,10,2.78,2.35
2016,9,22,11,3.3,2.85
2016,9,22,12,3.35,2.94
2016,9,22,13,3.16,2.83
2016,9,22,14,2.94,2.68
2016,9,22,15,2.62,2.43
2016,9,22,16,2.06,1.92
2016,9,22,17,1.42,1.46
2016,9,22,18,0.86,0.98
2016,9,22,19,0.52,0.47
2016,9,22,20,1.01,0.92
2016,9,22,21,1.01,1.26
2016,9,22,22,1.16,1.46
2016,9,22,23,0.98,1.25
2016,9,23,0,0.81,1.0
2016,9,23,1,0.86,1.13
2016,9,23,2,1.35,1.25
2016,9,23,3,0.94,0.81
2016,9,23,4,0.55,0.56
2016,9,23,5,0.44,0.6
2016,9,23,6,0.72,0.88
2016,9,23,7,1.56,1.7
2016,9,23,8,2.88,2.97
2016,9,23,9,4.17,4.16
2016,9,23,10,5.08,4.99
2016,9,23,11,5.8,5.68
2016,9,23,12,6.24,6.11
2016,9,23,13,6.29,6.18
2016,9,23,14,6.03,5.94
2016,9,23,15,5.42,5.27
2016,9,23,16,4.4,4.18
2016,9,23,17,2.53,3.35
2016,9,23,18,1.89,2.96
2016,9,23,19,1.43,2.18
2016,9,23,20,0.89,1.46
2016,9,23,21,0.03,0.41
2016,9,23,22,0.65,0.44
2016,9,23,23,0.71,0.55
2016,9,24,0,0.68,0.47
2016,9,24,1,0.54,0.29
2016,9,24,2,0.27,0.05
2016,9,24,3,0.46,0.75
2016,9,24,4,1.02,1.64
2016,9,24,5,1.24,1.85
2016,9,24,6,1.19,1.6
2016,9,24,7,1.45,1.67
2016,9,24,8,2.16,2.35
2016,9,24,9,2.78,2.89
2016,9,24,10,3.54,3.48
2016,9,24,11,4.18,3.99
2016,9,24,12,4.73,4.5
2016,9,24,13,4.9,4.64
2016,9,24,14,4.56,4.3
2016,9,24,15,4.06,3.79
2016,9,24,16,3.3,3.01
2016,9,24,17,2.0,2.6
2016,9,24,18,1.61,2.51
2016,9,24,19,1.61,2.47
2016,9,24,20,1.68,2.57
2016,9,24,21,1.54,2.25
2016,9,24,22,1.13,1.31
2016,9,24,23,0.93,1.1
2016,9,25,0,1.16,1.22
2016,9,25,1,1.2,1.26
2016,9,25,2,1.21,1.28
2016,9,25,3,1.08,1.14
2016,9,25,4,0.86,0.95
2016,9,25,5,0.88,0.95
2016,9,25,6,0.82,0.82
2016,9,25,7,0.56,0.45
2016,9,25,8,0.94,1.1
2016,9,25,9,1.93,2.1
2016,9,25,10,2.81,2.93
2016,9,25,11,3.52,3.48
2016,9,25,12,3.92,3.79
2016,9,25,13,3.99,3.84
2016,9,25,14,3.82,3.65
2016,9,25,15,3.58,3.38
2016,9,25,16,2.98,2.87
2016,9,25,17,1.94,2.76
2016,9,25,18,1.96,2.97
2016,9,25,19,2.12,3.29
2016,9,25,20,2.29,3.69
2016,9,25,21,2.34,3.85
2016,9,25,22,2.27,3.79
2016,9,25,23,2.15,3.47
2016,9,26,0,1.99,2.88
2016,9,26,1,1.9,2.81
2016,9,26,2,1.78,2.45
2016,9,26,3,1.69,2.28
2016,9,26,4,1.56,1.98
2016,9,26,5,1.44,1.75
2016,9,26,6,1.45,1.7
2016,9,26,7,2.39,2.39
2016,9,26,8,3.24,3.17
2016,9,26,9,3.78,3.63
2016,9,26,10,4.21,4.01
2016,9,26,11,4.63,4.39
2016,9,26,12,4.83,4.59
2016,9,26,13,4.78,4.58
2016,9,26,14,4.49,4.29
2016,9,26,15,3.83,3.58
2016,9,26,16,3.05,2.78
2016,9,26,17,2.08,2.68
2016,9,26,18,1.77,2.86
2016,9,26,19,1.43,2.44
2016,9,26,20,1.03,1.78
2016,9,26,21,0.28,0.51
2016,9,26,22,1.37,1.35
2016,9,26,23,1.68,1.8
2016,9,27,0,2.01,1.99
2016,9,27,1,2.04,2.05
2016,9,27,2,2.0,2.05
2016,9,27,3,2.02,2.08
2016,9,27,4,1.98,2.05
2016,9,27,5,1.91,2.04
2016,9,27,6,1.97,2.06
2016,9,27,7,1.95,2.0
2016,9,27,8,1.61,1.67
2016,9,27,9,1.05,1.18
2016,9,27,10,1.13,1.14
2016,9,27,11,1.98,1.8
2016,9,27,12,2.38,2.13
2016,9,27,13,2.53,2.28
2016,9,27,14,2.54,2.33
2016,9,27,15,2.39,2.23
2016,9,27,16,1.84,1.84
2016,9,27,17,1.16,1.48
2016,9,27,18,1.01,1.27
2016,9,27,19,0.87,1.05
2016,9,27,20,0.85,1.03
2016,9,27,21,0.95,1.14
2016,9,27,22,1.02,1.24
2016,9,27,23,1.03,1.27
2016,9,28,0,0.87,1.13
2016,9,28,1,0.58,0.81
